time_s,ee_x,ee_y,ee_z,error_true_m,error_measured_m
0.005,0.3913614999999999,-0.0009794652485835562,0.24634517669302677,0.14384592968467252,0.15030226130596425
0.01,0.39118524571524227,-0.00044296110134181316,0.24587026371072981,0.14320481334035765,0.15030226130596425
0.015,0.3908435281450301,0.0005943705366378153,0.24495866554330256,0.14196938889168564,0.15030226130596425
0.02,0.39034074808317404,0.0020990216753310606,0.24364469833649782,0.14018171069736132,0.15030226130596425
0.025,0.38968108665777634,0.0032470502277672487,0.24254060105007247,0.13861289020668033,0.13995590939703173
0.030000000000000002,0.38887421846458003,0.004854094976594639,0.24104886289459132,0.13651512405353383,0.13995590939703173
0.035,0.38792046492944504,0.006705835851419745,0.23919897577667898,0.1340536046495307,0.13995590939703173
0.04,0.3869243536206527,0.0078757367452866,0.23843796492339664,0.13236389341525234,0.13995590939703173
0.045,0.386291704414807,0.008442087734215266,0.23793129502143454,0.1314073540228425,0.1295755591337754
0.049999999999999996,0.38549174647575896,0.009502352400153331,0.23699554763858596,0.1298742987725453,0.1295755591337754
0.05499999999999999,0.38452824568117333,0.011021099517977303,0.23566316677468038,0.12780504885694136,0.1295755591337754
0.05999999999999999,0.38345901105658164,0.012486520169503593,0.2345189482382912,0.1257599835641813,0.1295755591337754
0.06499999999999999,0.3827732004341086,0.013312720078238846,0.23366126393558895,0.12449565414134052,0.1297769387436165
0.06999999999999999,0.3819008591989334,0.014611102321219066,0.2323962234389199,0.12267244954522291,0.1297769387436165
0.075,0.3808448306087789,0.016346675811054312,0.23075473054739837,0.12033128743209755,0.1297769387436165
0.08,0.3797385412160258,0.017646585053370578,0.22968275586811004,0.11841193311722174,0.1297769387436165
0.085,0.3789493931176905,0.018316994705843977,0.229068043689598,0.11726069755667129,0.11846099612447251
0.09000000000000001,0.37796127510511657,0.019465161763054507,0.22803160069123726,0.11554043111906595,0.11846099612447251
0.09500000000000001,0.3767797349660685,0.021054826893589056,0.22660499515673113,0.11329295576314795,0.11846099612447251
0.10000000000000002,0.37554840818767166,0.022549281028908748,0.22573284965335746,0.11121310804087939,0.11846099612447251
0.10500000000000002,0.3747472949312032,0.023411266719266306,0.22513817417618576,0.10993143302073294,0.10990069484634683
0.11000000000000003,0.37372628011984577,0.024731859596004983,0.2241187192366196,0.10808593783559617,0.10990069484634683
0.11500000000000003,0.3724923166731844,0.026475050287681427,0.22270631002265573,0.10571958532688812,0.10990069484634683
0.12000000000000004,0.37121857237634304,0.027942940470773565,0.22177261099804793,0.10362601733635822,0.10990069484634683
0.12500000000000003,0.3703958532890174,0.02878609964506916,0.2211294728060253,0.10233987680817017,0.10523651902047315
0.13000000000000003,0.36933431097496594,0.030082021571753468,0.22006323917498272,0.10049031770304337,0.10523651902047315
0.13500000000000004,0.3680425512046226,0.03179425197500267,0.21860570926662665,0.09812229744251483,0.10523651902047315
0.14000000000000004,0.3667245035508968,0.033273091624665685,0.2176747591656395,0.09600539978046682,0.10523651902047315
0.14500000000000005,0.3658770896365743,0.03413291351122985,0.2170370403245315,0.09470229545541166,0.09726340074961412
0.15000000000000005,0.3647722521899907,0.0354362259522491,0.2159750769986214,0.09283926248180062,0.09726340074961412
0.15500000000000005,0.36342033410688473,0.03714637787840295,0.21452076945229503,0.09046308273279277,0.09726340074961412
