time_s,ee_x,ee_y,ee_z,error_true_m,error_measured_m
0.005,0.3913614999999999,-0.0009794652485835562,0.24634517669302677,0.14384592968467252,0.14460793275067407
0.01,0.39138777521394646,-0.0009794878118838338,0.24623686254200583,0.14382777852359935,0.14460793275067407
0.015,0.39142518101422014,-0.0009795091926832178,0.24608425199476955,0.14380258440721966,0.14460793275067407
0.02,0.3914581011243018,-0.0009795133515549436,0.24595198998169557,0.14378119404587558,0.14460793275067407
0.025,0.391477870188091,-0.000979495787804888,0.24587186176051828,0.14376817104312287,0.14489980327788432
0.030000000000000002,0.39148402973386065,-0.000979465138068505,0.24584634487157256,0.14376392946076377,0.14489980327788432
0.035,0.3914776530727935,-0.0009794285091421612,0.24587055691229695,0.1437675693095755,0.14489980327788432
0.04,0.3914639596301399,-0.0009793951831562,0.24592318662280363,0.14377563504423393,0.14489980327788432
0.045,0.39144954588926917,-0.000979372613147678,0.2459780764255974,0.14378399301903028,0.14369782893162902
0.049999999999999996,0.3912591075974673,-0.00044289811288328903,0.24555528610016106,0.1431512647253551,0.14369782893162902
0.05499999999999999,0.3909036590333804,0.0005943807246594449,0.24469318140791216,0.14192403895581462,0.14369782893162902
0.05999999999999999,0.39038777941089575,0.002098964994727399,0.2434262072939869,0.14014420716489387,0.14369782893162902
0.06499999999999999,0.38971627907934697,0.003233028185438816,0.24236676491248907,0.13859220878228856,0.1394349508494133
0.06999999999999999,0.3889465378001592,0.0037532028704194737,0.2419781770517841,0.13761213570368247,0.1394349508494133
0.075,0.3884074297520831,0.003706720967442118,0.24200599513992352,0.13730539992988927,0.1394349508494133
0.08,0.3881761942739334,0.003131986442355735,0.2422295603700878,0.137629172257517,0.1394349508494133
0.085,0.38822411751146507,0.002360311848366624,0.24223503662691526,0.13820565086819672,0.134253796565817
0.09000000000000001,0.3885283180784573,0.0017050640120188734,0.2418330787462588,0.13874135655986827,0.134253796565817
0.09500000000000001,0.38889862793623337,0.001387696623430381,0.24157236838685572,0.13912445593593492,0.134253796565817
0.10000000000000002,0.3891456744193931,0.0014447099007924647,0.24190063283071103,0.13934044461620412,0.134253796565817
0.10500000000000002,0.38922597576818774,0.0017496113151694902,0.24287588838412622,0.13947313516671786,0.1389961195660714
0.11000000000000003,0.3890977522679486,0.002570758220764223,0.24331653277002174,0.13895030991003188,0.1389961195660714
0.11500000000000003,0.38877870154708083,0.003872716185028915,0.24326463775980092,0.13781850899830705,0.1389961195660714
0.12000000000000004,0.38827899772699714,0.005622340084537622,0.24275814027752832,0.13611973659537632,0.1389961195660714
0.12500000000000003,0.3876162837186782,0.007274117491302926,0.24225056998769842,0.13438680412888018,0.13514245703671138
0.13000000000000003,0.38682082724301187,0.008254120184597464,0.2418950024661944,0.13308025299760154,0.13514245703671138
0.13500000000000004,0.3859095125540056,0.00862570559370212,0.24167884429510444,0.1321621431700137,0.13514245703671138
